"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"104","LDOS","0.025598800340870108","0.20576540755467196","149.22000122070312","0.01097559928894043","-0.04352283477783203","0.26306670904159546","Services","SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN","1","1","0","POS","2026-04-28T21:11:40Z","1.1168981481481481","21.0","Stock Market Today, April 28: BigBear.ai Rises on Heavy Volume Ahead of Earnings as AI Defense Stocks See Increased Trading Activity","Leidos posted a steady gain of 1.32%, outperforming broader market declines and benefiting from increased interest in defense and government analytics sectors.","BigBear.ai;AI defense stocks;government contracts;earnings report;trading volume","False","False","False"
"105","JBL","0.02460917465589903","0.2077534791252485","337.489990234375","-0.0030721426010131836","0.24095451831817627","0.2835007905960083","Manufacturing","PRINTED CIRCUIT BOARDS","2","2","0","POS","2026-04-30T16:00:00Z","-0.6666666666666666","16.0","Pharmaceutical Contract Development and Manufacturing Organization (CDMO) for Formulations Market Research Report 2026: Opportunities, Trends, Competitive Lands","Acquisition of Pharmaceutics International Inc. in February 2025 strengthens capabilities in aseptic filling, lyophilization, and oral solid dose production, enhancing market position.","CDMO;pharmaceutical manufacturing;peptide therapeutics;contract manufacturing;GMP production","False","False","False"
"106","PWR","0.02344115738245306","0.20974155069582506","727.77001953125","0.1489170789718628","0.29931092262268066","0.5881110429763794","Construction","ELECTRICAL WORK","3","3","0","STRONG-POS","2026-04-30T17:09:08Z","-0.7146759259259259","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Jumped 12.9% as electrification and grid-build infrastructure names extended rally driven by AI power-demand narrative","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"107","SWKS","0.02344115738245306","0.2117296222664016","70.16999816894531","0.14004874229431152","0.3184891939163208","0.48231032490730286","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"108","AOS","0.02180277880075687","0.21371769383697814","61.84000015258789","-0.04993081092834473","-0.04978489875793457","0.3149600625038147","Manufacturing","HOUSEHOLD APPLIANCES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"109","HSY","0.021142160881432667","0.21570576540755468","185.74000549316406","-0.033107757568359375","-0.08452850580215454","0.2582462728023529","Manufacturing","SUGAR & CONFECTIONERY PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"110","VLO","0.01921117888232982","0.21769383697813122","252.5800018310547","0.08018648624420166","0.046053171157836914","0.4388638138771057","Manufacturing","PETROLEUM REFINING","2","1","1","NEUTRAL","2026-04-30T16:17:23Z","-0.6787384259259259","16.0","Valero Delivers Strong Q1 Beat, But Lower Throughput Outlook Clouds Near-Term Stock Path","While Q1 results exceeded expectations with strong revenue and EPS beats, the stock declined due to significantly weaker Q2 guidance. The company projects reduced refining throughput from operational disruptions (Port Arthur scaffolding collapse and Benicia refinery shutdown), wh","Valero Energy;Q1 earnings beat;refining throughput decline;Port Arthur incident;Benicia refinery shutdown","False","False","False"
"111","ADI","0.018056594828219728","0.21968190854870775","402.260009765625","-0.004011094570159912","0.25478827953338623","0.3921530246734619","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","3","3","0","STRONG-POS","2026-04-29T12:26:00Z","0.48194444444444445","12.0","AI Is Reviving an Overlooked Chip Category—and These 3 Names Are Riding the Demand","Up 43% YTD with strong Q1 2026 performance (30% YOY revenue growth), AI-related businesses comprising 20% of revenue, strong dividend yield of 1.12% with 10.1% annualized five-year growth rate, and 27 of 31 analysts rating it a Buy.","analog chips;semiconductors;AI data centers;power delivery;signal management","False","False","False"
"112","SBAC","0.016978771920738392","0.2216699801192843","221.1999969482422","0.007285952568054199","0.28934478759765625","0.7778899669647217","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"113","FSLR","0.012759611176799055","0.22365805168986083","201.88999938964844","0.029053449630737305","0.012385964393615723","0.41560298204421997","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"114","URI","0.010223544971174052","0.22564612326043737","959.8400268554688","-0.027300894260406494","0.3120814561843872","0.8364603519439697","Services","SERVICES-EQUIPMENT RENTAL & LEASING, NEC","2","2","0","POS","2026-04-23T21:12:36Z","6.11625","21.0","Stock Market Today, April 23: Markets Dip As Strait of Hormuz Conflict Intensifies","Stock surged 23% after excellent earnings, signaling strength in the industrial sector and broader economy","Strait of Hormuz;geopolitical risk;software sector weakness;industrial stocks;semiconductor demand","False","False","False"
"115","UNH","0.009715685830221841","0.2276341948310139","370.4800109863281","0.04490077495574951","0.3522155284881592","0.4125578999519348","Finance_Insurance_RealEstate","HOSPITAL & MEDICAL SERVICE PLANS","1","1","0","POS","2026-04-30T10:10:00Z","-0.4236111111111111","10.0","Want to Build Real Wealth in Healthcare? These Stocks Are Worth Considering","Company recovered from previous underestimation of healthcare costs through better pricing, operational improvements, and AI efficiency. Raised full-year earnings outlook and showed 2% revenue growth with improvements across all business segments. Strong competitive moat as large","healthcare stocks;wealth building;pharmaceuticals;medtech;dividends","False","False","False"
"116","LMT","0.008022628863691617","0.22962226640159045","517.969970703125","-0.022310733795166016","-0.1613723635673523","0.27174532413482666","Manufacturing","GUIDED MISSILES & SPACE VEHICLES & PARTS","6","5","0","STRONG-POS","2026-04-30T18:33:00Z","-0.7729166666666667","18.0","Is This Pre-IPO AI Robotics Company the Next Big Defense Play?","Co-developing unified control systems with XTEND, deepened collaboration including integration of XOS operating system into MDCX platform, demonstrating strategic partnership in growing autonomous defense sector.","AI robotics;drone autonomy;defense technology;pre-IPO;DoD contracts","False","False","False"
"117","NOC","0.008022628863691617","0.23161033797216699","579.47998046875","-0.013919591903686523","-0.16860836744308472","0.2968902885913849","Manufacturing","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS","4","3","1","POS","2026-04-30T07:37:00Z","-0.3173611111111111","7.0","Military Communications Market Outlook 2026–2031: To Surpass USD 50 Billion by 2031 with Asia-Pacific Emerges as Fastest-Growing Region, Says Mordor Intelligenc","Key player in military communications market with exposure to growing demand for advanced systems, SATCOM technologies, and integrated multi-domain operations.","military communications;geopolitical tensions;satellite communications;5G networks;AI spectrum management","False","False","False"
"118","VRSK","0.004258218090897368","0.23359840954274355","184.49000549316406","0.041492581367492676","0.005395174026489258","0.390314519405365","Services","SERVICES-COMPUTER PROCESSING & DATA PREPARATION","0","0","0","NO-NEWS","","","","","","","False","False","False"
"119","CMI","0.0028674112833369444","0.2355864811133201","671.010009765625","0.021433115005493164","0.2198185920715332","0.3624345064163208","Manufacturing","ENGINES & TURBINES","1","0","0","NEUTRAL","2026-04-29T17:52:00Z","0.25555555555555554","17.0","CVR Launches New Brand Identity and Leadership Team, Ushering in Next Era of Independence","Mentioned as a client of CVR. No specific information about the business relationship, performance, or impact is provided in the article.","advertising agency;rebrand;leadership transition;independent agency;strategy-led creative","False","False","False"
"120","BR","0.001147810984984144","0.23757455268389663","153.97999572753906","-0.012632250785827637","-0.03750467300415039","0.32353344559669495","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"121","TAP","-0.0011404152216828332","0.23956262425447317","42.7400016784668","-0.003032386302947998","-0.003729581832885742","0.22674372792243958","Manufacturing","MALT BEVERAGES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"122","LUV","-0.0030939535987682407","0.2415506958250497","37.91999816894531","0.0045032501220703125","-0.008108854293823242","0.5013933181762695","Transportation_Utilities","AIR TRANSPORTATION, SCHEDULED","2","0","2","STRONG-NEG","2026-04-28T15:18:00Z","1.3625","15.0","Blocked Merger, Fuel Crisis Push Spirit Airlines Closer to Government Ownership","Posted sharp operating margin declines in Q1 2025 as international tourism weakened. Low-cost carrier model facing headwinds compared to legacy carriers.","Spirit Airlines;government bailout;low-cost carriers;airline industry;fuel crisis","False","False","False"
"123","ORCL","-0.004742740190027811","0.24353876739562624","161.38999938964844","-0.08446788787841797","0.11127185821533203","0.65638667345047","Services","SERVICES-PREPACKAGED SOFTWARE","13","5","2","POS","2026-04-29T20:07:49Z","0.16123842592592594","20.0","This Hydrogen Stock Is Soaring on Earnings. The Iran Blockade Could Give It a Lasting Tailwind","Mentioned as a major AI hyperscaler partner deploying Bloom Energy fuel cells (2.8 GW expansion), indicating strong infrastructure investment, but no direct company-specific news or performance data provided.","hydrogen fuel cells;alternative energy;Iran blockade;oil prices;data centers","False","False","False"
"124","PNR","-0.018384137962147343","0.24552683896620278","80.70999908447266","-0.10797971487045288","-0.06973260641098022","0.4437459111213684","Manufacturing","SPECIAL INDUSTRY MACHINERY (NO METALWORKING MACHINERY)","1","1","0","POS","2026-04-28T14:00:00Z","1.4166666666666667","14.0","Bulk Filtration Market Report 2026, Competitive Analysis of 3M, Eaton, Parker-Hannifin, Pentair, Merck, Danaher, Mann+Hummel - Analyst Recommendations and Globa","Identified as a competitive player in the growing bulk filtration market benefiting from increased demand for advanced filtration solutions and water treatment applications.","bulk filtration;smart filtration;IoT and AI integration;membrane filtration;environmental regulations","False","False","False"
"125","MKC","-0.01927945516199429","0.24751491053677932","50.84000015258789","-0.020235121250152588","0.050847411155700684","0.29844197630882263","Manufacturing","MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"126","DG","-0.022301186570910913","0.24950298210735586","115.87999725341797","-0.05063086748123169","-0.011009633541107178","0.35874566435813904","Retail","RETAIL-VARIETY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"127","DLTR","-0.025005174262011057","0.2514910536779324","97.11000061035156","-0.05026894807815552","-0.10662370920181274","0.43361175060272217","Retail","RETAIL-VARIETY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"128","ERIE","-0.02533199879524779","0.25347912524850896","218.92999267578125","-0.12040978670120239","-0.11360788345336914","0.4070952236652374","Finance_Insurance_RealEstate","INSURANCE AGENTS, BROKERS & SERVICE","1","1","0","POS","2026-04-24T14:33:42Z","5.393263888888889","14.0","Erie Indemnity (ERIE) Q1 2026 Earnings Transcript","Strong improvement in underwriting profitability (combined ratio improved from 108.1% to 99.4%), net income growth of 9.4% year-over-year, and successful technology modernization initiatives. However, sentiment is tempered by slowing premium growth (3.6% vs 13.9%) and declining p","Q1 2026 earnings;underwriting profitability;combined ratio improvement;premium growth slowdown;technology modernization","False","False","False"
"129","UAL","-0.025874211753075742","0.2554671968190855","90.0","-0.01369863748550415","-0.053428709506988525","0.5215176343917847","Transportation_Utilities","AIR TRANSPORTATION, SCHEDULED","5","2","2","NEUTRAL","2026-04-28T16:17:00Z","1.3215277777777779","16.0","Sky Wars: United’s Predator Play for American","Strong financial position with P/E of 8.2, Q1 2026 EPS of $1.19 beating estimates, 6.06% net margin, 24.33% ROE, $1.5B share repurchase program, and analyst consensus Buy rating with 44% upside potential. Demonstrates operational strength and strategic flexibility.","airline consolidation;M&A strategy;aircraft delivery backlogs;labor cost inflation;regulatory barriers","False","False","False"
"130","PSX","-0.028174269576091635","0.25745526838966204","179.14999389648438","0.12298619747161865","0.019984006881713867","0.38082295656204224","Manufacturing","PETROLEUM REFINING","2","2","0","POS","2026-04-29T18:25:43Z","0.2321412037037037","18.0","Phillips 66 Shares Surge on Strong Refining Performance","Strong earnings beat (49 cents vs. -40 cents consensus), significant share price increase of 5.70%, and excellent refining metrics (95% utilization, 87% clean product yield) demonstrate operational strength, despite revenue miss and segment-level challenges from mark-to-market ef","Phillips 66;Q1 earnings;refining performance;adjusted earnings;refining utilization","False","False","False"
"131","DDOG","-0.03044570493102653","0.25944333996023855","132.19000244140625","0.03386521339416504","0.1139293909072876","0.5365155339241028","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"132","EME","-0.03489161176372437","0.2614314115308151","891.6699829101562","0.021257400512695312","0.17394506931304932","0.3926698565483093","Construction","ELECTRICAL WORK","0","0","0","NO-NEWS","","","","","","","False","False","False"
"133","AMCR","-0.03587997146759086","0.2634194831013916","38.040000915527344","-0.04036325216293335","-0.06535625457763672","0.41922011971473694","Manufacturing","MISCELLANEOUS MANUFACTURING INDUSTRIES","1","1","0","POS","2026-04-29T08:30:00Z","0.6458333333333334","8.0","Europe Packaging Market to Reach USD 673.81 Billion by 2035, Driven by Sustainability Mandates, E-Commerce Expansion, and Advanced Packaging Technologies","Listed as a major company in the Europe packaging market positioned to benefit from growing demand for sustainable and advanced packaging solutions","packaging market;sustainability;e-commerce;circular economy;recyclable materials","False","False","False"
"134","MDT","-0.03753991857670065","0.2654075546719682","80.97000122070312","-0.03365558385848999","-0.05914473533630371","0.24612067639827728","Manufacturing","ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS","3","3","0","STRONG-POS","2026-04-29T14:30:00Z","0.3958333333333333","14.0","Why Medtech Giants Are Quietly Paying Up for AI Diagnostics","Completed $585 million acquisition of CathWorks, adding AI-powered coronary assessment technology to its interventional cardiology portfolio. The FFRangio System demonstrated non-inferiority in a large randomized trial, strengthening the company's competitive position.","AI diagnostics;medical imaging;medtech acquisitions;cardiac imaging;continuous glucose monitoring","False","False","False"
"135","LEN","-0.03827617012084969","0.2673956262425447","90.30000305175781","-0.04119765758514404","0.05688202381134033","0.31727930903434753","Construction","GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"136","JBHT","-0.039036951883185254","0.26938369781312127","251.52999877929688","-0.008592545986175537","0.1784576177597046","0.33408623933792114","Transportation_Utilities","TRUCKING (NO LOCAL)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"137","ULTA","-0.040191560758497995","0.27137176938369784","537.47998046875","-0.04776418209075928","0.001621246337890625","0.26114973425865173","Retail","RETAIL-RETAIL STORES, NEC","1","0","0","NEUTRAL","2026-04-30T18:53:11Z","-0.7869328703703704","18.0","Bill Hutchinson, CEO of Dunhill Partners, Announces Acquisition of Bradford Plaza in Stillwater, Oklahoma","Identified as a tenant at the shopping center. No direct business impact or company-specific information is provided.","retail acquisition;shopping center;Stillwater Oklahoma;real estate investment;commercial property","False","False","False"
"138","ALLE","-0.04562567784325969","0.27335984095427435","137.47999572753906","-0.06742644309997559","-0.04633748531341553","0.36680376529693604","Services","SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"139","CLX","-0.049506036070463784","0.2753479125248509","96.44000244140625","-0.012492358684539795","-0.07482725381851196","0.33005720376968384","Manufacturing","SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"140","NVR","-0.056194066706759666","0.2773359840954274","6315.8701171875","-0.052952349185943604","-0.052267372608184814","0.37308230996131897","Construction","OPERATIVE BUILDERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"141","NVDA","-0.06086680170309575","0.279324055666004","199.57000732421875","-0.00035059452056884766","0.13553345203399658","0.34956881403923035","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","102","46","10","POS","2026-04-30T19:48:00Z","-0.825","19.0","Microsoft Earnings Look Strong, But Investors Focus on Risks","Increased GPU component pricing driven by Microsoft's capex needs may pressure chipmaker earnings, though high demand for AI infrastructure could provide offsetting benefits.","Microsoft earnings;Azure cloud growth;AI revenue;capital expenditures;OpenAI relationship","False","False","False"
"142","IBKR","-0.06105339100650966","0.2813121272365805","79.5","0.04743075370788574","0.17066705226898193","0.38656380772590637","Finance_Insurance_RealEstate","SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"143","MPC","-0.0671480481473895","0.28330019880715707","248.2899932861328","0.12297594547271729","0.04253435134887695","0.4082866907119751","Manufacturing","PETROLEUM REFINING","3","3","0","STRONG-POS","2026-04-30T07:48:45Z","-0.3255208333333333","7.0","Marathon Petroleum Stock Is Trending Overnight: Here's Why","Stock up 3.96% on strong earnings beat (Q4 EPS beat by 49.63%), dividend declaration, Iran blockade discussions supporting energy prices, bullish analyst ratings, and strong technical momentum in 89th percentile","Marathon Petroleum;energy sector;dividend;Iran blockade;oil prices","False","False","False"
"144","CARR","-0.06819253535663822","0.2852882703777336","67.16999816894531","0.09148514270782471","0.18049204349517822","0.572435200214386","Manufacturing","AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP","2","1","0","POS","2026-04-30T17:09:08Z","-0.7146759259259259","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Rose 10.3% on quarterly print well-received by data-center cooling thesis","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"145","ABT","-0.06845443684980515","0.28727634194831014","90.79000091552734","-0.018274247646331787","-0.1132056713104248","0.3076983392238617","Manufacturing","PHARMACEUTICAL PREPARATIONS","3","3","0","STRONG-POS","2026-04-29T08:31:00Z","0.6451388888888889","8.0","Middle East and Africa Continuous Glucose Monitoring Market Forecast and Company Analysis Report 2026-2034 Featuring Dexcom, Medtronic, Senseonics, Abbott Diabe","Featured as a significant contributor to the growing CGM market in MEA, with favorable market conditions including government support for diabetes management and digital health integration.","continuous glucose monitoring;CGM market;Middle East and Africa;diabetes management;healthcare technology","False","False","False"
"146","OTIS","-0.07266841440260682","0.28926441351888665","77.87999725341797","-0.020254135131835938","0.005551934242248535","0.23125582933425903","Manufacturing","ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"147","ETN","-0.0731624705422878","0.2912524850894632","433.010009765625","0.02004718780517578","0.18451142311096191","0.3305482268333435","Manufacturing","MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT","2","2","0","POS","2026-04-28T14:00:00Z","1.4166666666666667","14.0","Bulk Filtration Market Report 2026, Competitive Analysis of 3M, Eaton, Parker-Hannifin, Pentair, Merck, Danaher, Mann+Hummel - Analyst Recommendations and Globa","Identified as a key market player positioned to benefit from increasing industrialization and stringent environmental regulations driving bulk filtration demand.","bulk filtration;smart filtration;IoT and AI integration;membrane filtration;environmental regulations","False","False","False"
"148","AVY","-0.07438471809082291","0.2932405566600398","163.92999267578125","-0.020904242992401123","-0.052975237369537354","0.27838870882987976","Manufacturing","CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES)","1","1","0","POS","2026-04-28T14:00:00Z","1.4166666666666667","14.0","Paint Protection Films Market worth $1,549.4 million by 2030, at a CAGR of 7.2%, says MarketsandMarkets™","Key player in the paint protection films market benefiting from strong growth in premium vehicle protection solutions and expanding automotive aftermarket demand.","paint protection films;automotive aftermarket;TPU materials;vehicle protection;luxury vehicles","False","False","False"
"149","NEM","-0.07543827234843088","0.2952286282306163","111.08999633789062","0.0002701282501220703","-0.02372795343399048","0.5621746778488159","Mining","GOLD AND SILVER ORES","3","2","0","POS","2026-04-29T14:26:59Z","0.39792824074074074","14.0","SIL vs. GDX: Silver Miners Outpaced Gold Miners in 2025. Will It Last?","Largest holding in GDX at 11.63%. Performance tied to gold mining sector dynamics and broader precious metals market trends.","precious metals mining;ETF comparison;silver miners;gold miners;investment returns","False","False","False"
"150","WTW","-0.07885875378015396","0.29721669980119286","256.20001220703125","-0.1192547082901001","-0.10896247625350952","0.47303175926208496","Finance_Insurance_RealEstate","INSURANCE AGENTS, BROKERS & SERVICE","1","0","1","NEG","2026-04-30T17:09:08Z","-0.7146759259259259","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Plunged 12.7% on poorly-received quarterly result","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"151","SYY","-0.07936182466947196","0.2992047713717694","74.70999908447266","-0.014509916305541992","0.03519463539123535","0.2655680179595947","Wholesale","WHOLESALE-GROCERIES & RELATED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"152","EXPE","-0.08825407998633282","0.30119284294234594","248.3699951171875","-0.007988154888153076","0.09092104434967041","0.5019269585609436","Transportation_Utilities","TRANSPORTATION SERVICES","2","1","1","NEUTRAL","2026-04-29T13:19:40Z","0.4446759259259259","13.0","Wall Street Loved Booking's Resilience Story: The Hormuz Crisis Just Broke It","Carries exposure to the Europe-Asia transit corridor flagged by Booking as a channel of damage from the Hormuz crisis, suggesting similar negative impacts on bookings and travel demand.","Booking Holdings;travel stocks;Strait of Hormuz;guidance cut;earnings miss","False","False","False"
"153","ALB","-0.09082311998734661","0.30318091451292245","196.6999969482422","0.018432259559631348","0.10214602947235107","0.8310651183128357","Manufacturing","PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"154","TEL","-0.0934745788461243","0.305168986083499","211.66000366210938","-0.027878522872924805","-4.7206878662109375e-05","0.4895935654640198","Wholesale","WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"155","APH","-0.09380375612479014","0.3071570576540755","147.27000427246094","-0.019376695156097412","0.1532498598098755","0.3357841372489929","Manufacturing","ELECTRONIC CONNECTORS","1","1","0","POS","2026-04-27T13:22:01Z","2.4430439814814813","13.0","Earnings Volatility Watch: What To Expect From Sandisk and 5 Mag Seven Stocks This Week","Clean read on AI infrastructure connector demand; earnings expected to climb 50.28%; 11.21% implied move reflects significant opportunity","earnings season;implied volatility;Magnificent Seven;semiconductor;storage","False","False","False"
"156","META","-0.09408789520647569","0.3091451292246521","611.9099731445312","-0.07166814804077148","0.0564197301864624","0.47377750277519226","Services","SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","67","30","18","POS","2026-04-30T19:13:00Z","-0.8006944444444445","19.0","Amazon’s Earnings Just Sent the Stock to New Highs—What’s Next?","Stock slumped following JPM downgrade with rising capex concerns outweighing solid results, indicating investor concerns about capital expenditure not translating to returns.","Amazon earnings;AWS growth;AI infrastructure;cloud services;capital expenditure","False","False","False"
"157","BX","-0.09476525201583838","0.3111332007952286","125.58000183105469","0.026567459106445312","0.09839940071105957","0.43993449211120605","Finance_Insurance_RealEstate","INVESTMENT ADVICE","2","1","1","NEUTRAL","2026-04-29T10:50:05Z","0.5485532407407407","10.0","Hedge Fund Billionaire Ken Griffin Warns Wealthy Investors May Not Grasp Private Credit Risks— 'The Real Issue Here Is...'","Mentioned as one of the firms aggressively expanding into semi-liquid funds targeting retail investors, contributing to the systemic risk Griffin warns about.","private credit;liquidity risk;redemption pressure;wealth investors;hedge funds","False","False","False"
"158","IVZ","-0.09729179676632091","0.31312127236580517","26.209999084472656","0.03310990333557129","0.07771384716033936","0.3984759747982025","Finance_Insurance_RealEstate","INVESTMENT ADVICE","1","0","1","NEG","2026-04-24T11:15:00Z","5.53125","11.0","Investors Will Soon Have Two New Alternatives to Invesco QQQ","Invesco's monopoly on Nasdaq-100 ETFs is ending as competitors enter the market, which will likely reduce its market share and competitive advantage in this category.","Nasdaq-100 ETF;BlackRock;State Street;Invesco QQQ;competition","False","False","False"
"159","TXT","-0.10149981928366662","0.31510934393638174","95.95999908447266","0.061856746673583984","0.07929360866546631","0.3489392399787903","Manufacturing","AIRCRAFT & PARTS","1","1","0","POS","2026-04-30T17:47:54Z","-0.7415972222222222","17.0","Why Textron Stock Just Popped","Textron exceeded earnings expectations on both top and bottom lines (EPS $1.45 vs. $1.32 forecast; sales $3.7B vs. $3.5B forecast), demonstrated 12% YoY sales growth and 13% earnings growth, and announced a strategic restructuring to divest its weak Industrial division and focus ","Q1 earnings beat;aerospace and defense;business divestiture;profit margins;backlog growth","False","False","False"
"160","GD","-0.10736273337917368","0.31709741550695825","344.29998779296875","0.0802924633026123","-0.017773091793060303","0.35425159335136414","Manufacturing","SHIP & BOAT BUILDING & REPAIRING","4","4","0","STRONG-POS","2026-04-30T07:37:00Z","-0.3173611111111111","7.0","Military Communications Market Outlook 2026–2031: To Surpass USD 50 Billion by 2031 with Asia-Pacific Emerges as Fastest-Growing Region, Says Mordor Intelligenc","Listed among leading military communications companies with opportunities in software-defined radios, private 5G networks, and space-based communication solutions.","military communications;geopolitical tensions;satellite communications;5G networks;AI spectrum management","False","False","False"
"161","CDNS","-0.10871665751976693","0.3190854870775348","329.5899963378906","0.04854774475097656","0.17630887031555176","0.5443629622459412","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"162","LLY","-0.10875747437390516","0.3210735586481113","934.5999755859375","0.01847100257873535","-0.020869195461273193","0.4543810486793518","Manufacturing","PHARMACEUTICAL PREPARATIONS","13","10","0","STRONG-POS","2026-04-30T17:09:08Z","-0.7146759259259259","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Jumped 9.7% after strong quarter led by weight-loss drug franchise","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"163","ORLY","-0.10875747437390516","0.3230616302186879","99.4000015258789","0.06606614589691162","0.0792616605758667","0.3380732238292694","Retail","RETAIL-AUTO & HOME SUPPLY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"164","EBAY","-0.1096862804399299","0.3250497017892644","103.4800033569336","0.0007736682891845703","0.11113500595092773","0.3620671331882477","Services","SERVICES-BUSINESS SERVICES, NEC","1","0","0","NEUTRAL","2026-04-27T19:53:11Z","2.171400462962963","19.0","GameStop Bets On Retro: Inside The Strategy Behind The Nationwide In-Store Rollout","eBay is referenced as a specialty retro retailer competitor, but similarly positioned as lacking the in-store browsing and same-day transaction benefits that GameStop's physical locations offer.","retro gaming;physical retail;inventory curation;gross margins;in-store experience","False","False","False"
"165","APO","-0.1101404046782008","0.32703777335984097","128.72000122070312","0.031658291816711426","0.16752839088439941","0.4294634461402893","Finance_Insurance_RealEstate","INVESTMENT ADVICE","8","3","5","NEG","2026-04-30T16:56:00Z","-0.7055555555555556","16.0","APOLLO DEADLINE: ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Apollo Global Management, Inc. Investors to Secure Counsel Before Important May 1 Deadline in Se","The company is the defendant in a securities class action lawsuit alleging material misstatements and omissions regarding executive communications with Jeffrey Epstein and undisclosed reputational risks. This represents significant legal and reputational exposure for investors.","securities class action;false statements;disclosure violations;reputational harm;Jeffrey Epstein","False","False","False"
"166","VRSN","-0.1141051443901693","0.3290258449304175","268.6600036621094","-0.02993321418762207","0.07134032249450684","0.38582882285118103","Services","SERVICES-COMPUTER PROGRAMMING SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"167","LOW","-0.1141051443901693","0.33101391650099404","238.7899932861328","-0.03143507242202759","0.011907815933227539","0.3371824324131012","Retail","RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS","1","0","0","NEUTRAL","2026-04-30T12:30:00Z","-0.5208333333333334","12.0","1 Understated Dividend Stock That Could Be an Essential Part of Your Retirement Portfolio","Lowe's is mentioned as one of Realty Income's major tenants, representing a reliable revenue source. The mention is factual and contextual rather than evaluative.","dividend stock;REIT;retirement portfolio;passive income;monthly dividends","False","False","False"
