"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"111","MPC","-0.02418012536479053","0.21968190854870775","252.5399932861328","0.11148273944854736","0.04614746570587158","0.41650545597076416","Manufacturing","PETROLEUM REFINING","3","3","0","STRONG-POS","2026-04-30T07:48:45Z","3.6744791666666665","7.0","Marathon Petroleum Stock Is Trending Overnight: Here's Why","Stock up 3.96% on strong earnings beat (Q4 EPS beat by 49.63%), dividend declaration, Iran blockade discussions supporting energy prices, bullish analyst ratings, and strong technical momentum in 89th percentile","Marathon Petroleum;energy sector;dividend;Iran blockade;oil prices","False","False","False"
"112","NOC","-0.02576026716763049","0.2216699801192843","567.0","-0.014393031597137451","-0.18509894609451294","0.29356619715690613","Manufacturing","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL SYS","3","2","1","POS","2026-04-30T07:37:00Z","3.682638888888889","7.0","Military Communications Market Outlook 2026–2031: To Surpass USD 50 Billion by 2031 with Asia-Pacific Emerges as Fastest-Growing Region, Says Mordor Intelligenc","Key player in military communications market with exposure to growing demand for advanced systems, SATCOM technologies, and integrated multi-domain operations.","military communications;geopolitical tensions;satellite communications;5G networks;AI spectrum management","False","False","False"
"113","ZBRA","-0.026665970736742532","0.22365805168986083","223.72999572753906","0.012352943420410156","0.05972909927368164","0.31414714455604553","Manufacturing","GENERAL INDUSTRIAL MACHINERY & EQUIPMENT","0","0","0","NO-NEWS","","","","","","","False","False","False"
"114","IRM","-0.027482589563560308","0.22564612326043737","128.22000122070312","0.13720619678497314","0.2286316156387329","0.4200597405433655","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","1","1","0","POS","2026-04-30T08:52:00Z","3.6305555555555555","8.0","India Data Center Colocation Report 2026: Market to Expand by 25.5% to Reach $7.31 Billion this Year - Revenue, Capacity, and Performance Metrics, Size and Fore","Provides carrier-neutral colo services in India's growing market; acquisition by Iron Mountain strengthens its position in the expanding Asia-Pacific data center sector.","data center colocation;India market growth;AI workloads;hyperscaler expansion;DPDP Act compliance","False","False","False"
"115","LOW","-0.030576289248302625","0.2276341948310139","223.72000122070312","-0.07763350009918213","-0.04880952835083008","0.36342185735702515","Retail","RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS","1","0","0","NEUTRAL","2026-04-30T12:30:00Z","3.4791666666666665","12.0","1 Understated Dividend Stock That Could Be an Essential Part of Your Retirement Portfolio","Lowe's is mentioned as one of Realty Income's major tenants, representing a reliable revenue source. The mention is factual and contextual rather than evaluative.","dividend stock;REIT;retirement portfolio;passive income;monthly dividends","False","False","False"
"116","CPB","-0.03108045090262792","0.22962226640159045","20.5","-0.0024330615997314453","-0.06902819871902466","0.2690834403038025","Manufacturing","FOOD AND KINDRED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"117","CBOE","-0.03556642591721597","0.23161033797216699","338.9100036621094","0.1356050968170166","0.14473414421081543","0.3979859948158264","Finance_Insurance_RealEstate","SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"118","TPL","-0.037385789151793344","0.23359840954274355","432.8299865722656","-0.009315669536590576","-0.03571271896362305","0.6862044334411621","Finance_Insurance_RealEstate","OIL ROYALTY TRADERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"119","KEYS","-0.03762805877910342","0.2355864811133201","351.3500061035156","0.03144073486328125","0.19947421550750732","0.31458166241645813","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","0","0","0","NO-NEWS","","","","","","","False","False","False"
"120","UNH","-0.03923482148973672","0.23757455268389663","370.75","0.04527902603149414","0.3177069425582886","0.420004665851593","Finance_Insurance_RealEstate","HOSPITAL & MEDICAL SERVICE PLANS","1","1","0","POS","2026-04-30T10:10:00Z","3.576388888888889","10.0","Want to Build Real Wealth in Healthcare? These Stocks Are Worth Considering","Company recovered from previous underestimation of healthcare costs through better pricing, operational improvements, and AI efficiency. Raised full-year earnings outlook and showed 2% revenue growth with improvements across all business segments. Strong competitive moat as large","healthcare stocks;wealth building;pharmaceuticals;medtech;dividends","False","False","False"
"121","SYY","-0.04212057084125078","0.23956262425447317","72.48999786376953","-0.03808391094207764","-0.010240316390991211","0.25357291102409363","Wholesale","WHOLESALE-GROCERIES & RELATED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"122","CDNS","-0.043109330598434616","0.2415506958250497","349.510009765625","0.03853929042816162","0.25097525119781494","0.5505635142326355","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"123","F","-0.04417778477489257","0.24353876739562624","11.5","-0.07926338911056519","-0.009474575519561768","0.3540152609348297","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","4","2","1","POS","2026-05-04T07:57:37Z","-0.33167824074074076","7.0","Used EV Sales Surge In US As Iran War Drives Oil Spike— Americans Snap Up Sub-$25,000 Models","Ford benefits from rising EV demand due to gas price spikes, but faces potential backlash from Trump administration over $1.3 billion in anticipated tariff refunds, creating offsetting positive and negative pressures.","used EV sales;gas prices;Iran war;electric vehicles;sub-$25,000 models","False","False","False"
"124","CAG","-0.04797359114670515","0.24552683896620278","13.850000381469727","-0.019121766090393066","-0.1223067045211792","0.2821507155895233","Manufacturing","FOOD AND KINDRED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"125","HCA","-0.05186209627979957","0.24751491053677932","427.17999267578125","-0.041703104972839355","-0.11725080013275146","0.40486276149749756","Services","SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC","2","0","0","NEUTRAL","2026-05-04T14:59:00Z","-0.6243055555555556","14.0","Awareness is Key: 3 Steps to Help Recognize Stroke Signs and Risks for Better Outcomes","HCA Healthcare is mentioned only as the employer of Dr. Adrian Jaquin-Valdivia, a stroke neurologist providing expert commentary. The mention is purely informational with no direct business implications or performance-related content.","stroke prevention;B.E. F.A.S.T.;warning signs;brain health;blood pressure management","False","False","False"
"126","MOS","-0.05294865458438528","0.24950298210735586","22.969999313354492","-0.010766565799713135","-0.13353455066680908","0.3019257187843323","Manufacturing","AGRICULTURAL CHEMICALS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"127","BEN","-0.05932972317203893","0.2514910536779324","29.700000762939453","0.07725787162780762","0.26923084259033203","0.34488335251808167","Finance_Insurance_RealEstate","INVESTMENT ADVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"128","GE","-0.06071913616478896","0.25347912524850896","280.5199890136719","-0.01419740915298462","-0.02830028533935547","0.4530644714832306","Manufacturing","ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)","1","0","0","NEUTRAL","2026-04-30T05:15:00Z","3.78125","5.0","Something Amazing That No One Predicted Just Happened in the Markets (Yes, AI Is at the Center of It)","Stock up 97% over three years with strong fundamentals and LEAP engine dominance on Boeing 737 MAX and Airbus A320neo; however, Iran conflict is constraining growth prospects and could lead to aircraft engine retirements if high oil prices persist; beat Q1 expectations but faces ","AI data centers;gas turbines;market capitalization;GE Vernova;GE Aerospace","False","False","False"
"129","NFLX","-0.06140217100106131","0.2554671968190855","91.0199966430664","-0.0038306713104248047","-0.0799555778503418","0.42328181862831116","Services","SERVICES-VIDEO TAPE RENTAL","7","2","2","NEUTRAL","2026-05-04T18:06:00Z","-0.7541666666666667","18.0","Netflix, Pulte, and Mobileye Are Buying Their Own Dips—Should You?","Company authorized a substantial $25 billion buyback program (8% of market cap) following stock decline of 30% from 52-week high, signaling management believes shares are undervalued. Analyst consensus shows over 20% upside potential.","share buybacks;stock repurchase;management confidence;depressed valuations;consumer discretionary","False","False","False"
"130","GIS","-0.062067139301440026","0.25745526838966204","34.43000030517578","-0.008352577686309814","-0.08601003885269165","0.23520463705062866","Manufacturing","GRAIN MILL PRODUCTS","1","0","1","NEG","2026-04-30T18:05:00Z","3.2465277777777777","18.0","Oil Shocks Are Pushing Up Food and Fertilizer Costs. These Consumer Stocks Are Feeling the Squeeze.","Similar pressures as Kraft Heinz with rising input costs, inability to pass costs to consumers, expected 19% EPS decline in 2026, and ongoing challenges from competition and portfolio weaknesses despite dividend yield.","oil prices;food costs;fertilizer prices;packaged food;margin compression","False","False","False"
"131","SYK","-0.0642238267058598","0.25944333996023855","290.8800048828125","-0.11589312553405762","-0.12464636564254761","0.31683576107025146","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"132","STLD","-0.07028950199295182","0.2614314115308151","229.82000732421875","0.021240711212158203","0.30187511444091797","0.3267384171485901","Manufacturing","STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"133","LRCX","-0.07519589702431473","0.2634194831013916","258.57000732421875","-0.0034685730934143066","0.17185592651367188","0.524435818195343","Manufacturing","SPECIAL INDUSTRY MACHINERY, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"134","ELV","-0.07959951038171209","0.2654075546719682","371.8999938964844","0.044281601905822754","0.2289745807647705","0.3168082535266876","Finance_Insurance_RealEstate","HOSPITAL & MEDICAL SERVICE PLANS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"135","CEG","-0.0814457534374719","0.2673956262425447","321.04998779296875","0.018656492233276367","0.16677558422088623","0.48733142018318176","Transportation_Utilities","ELECTRIC SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"136","ACN","-0.08454873516185192","0.26938369781312127","180.1199951171875","0.01779961585998535","-0.09464693069458008","0.42334282398223877","Services","SERVICES-BUSINESS SERVICES, NEC","2","1","0","POS","2026-05-04T14:49:00Z","-0.6173611111111111","14.0","U.S. Transportation Leaders Convene in Los Angeles at the 2026 WTS International Annual Conference","Accenture is mentioned as a thought leader providing professional development sessions at the conference, representing standard corporate participation without specific business impact details.","WTS International;transportation;women in transportation;annual conference;leadership","False","False","False"
"137","EME","-0.08982152948385057","0.27137176938369784","910.260009765625","0.028054475784301758","0.20159995555877686","0.3891182541847229","Construction","ELECTRICAL WORK","0","0","0","NO-NEWS","","","","","","","False","False","False"
"138","LDOS","-0.08986177478208451","0.27335984095427435","148.80999755859375","0.03168320655822754","-0.06684643030166626","0.25078970193862915","Services","SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN","1","1","0","POS","2026-04-28T21:11:40Z","5.116898148148148","21.0","Stock Market Today, April 28: BigBear.ai Rises on Heavy Volume Ahead of Earnings as AI Defense Stocks See Increased Trading Activity","Leidos posted a steady gain of 1.32%, outperforming broader market declines and benefiting from increased interest in defense and government analytics sectors.","BigBear.ai;AI defense stocks;government contracts;earnings report;trading volume","False","False","False"
"139","ODFL","-0.0982808534493795","0.2753479125248509","192.17999267578125","-0.12855398654937744","-0.04946088790893555","0.45197805762290955","Transportation_Utilities","TRUCKING (NO LOCAL)","1","0","1","NEG","2026-04-29T19:04:46Z","4.205023148148148","19.0","Why Is Old Dominion Stock Falling Wednesday?","Stock declined 6.40% despite beating revenue expectations. The company reported declining shipment volumes (7.7% drop in LTL tons per day), falling operating income (-6.1%), and decreased net income (-6.4%). Rising overhead costs and operational challenges offset pricing improvem","Old Dominion Freight Line;Q1 2026 earnings;LTL freight;revenue decline;operating income","False","False","False"
"140","TEL","-0.10067648495159354","0.2773359840954274","205.27999877929688","-0.020236730575561523","-0.021217763423919678","0.49428585171699524","Wholesale","WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"141","BR","-0.10242495218394215","0.279324055666004","153.85000610351562","-0.016052663326263428","-0.05311417579650879","0.322531521320343","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"142","EBAY","-0.10348989541411385","0.2813121272365805","109.33000183105469","0.09013855457305908","0.11898064613342285","0.37931978702545166","Services","SERVICES-BUSINESS SERVICES, NEC","4","3","0","STRONG-POS","2026-05-04T17:34:04Z","-0.7319907407407408","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Traded higher initially on acquisition proposal but faded as investors questioned financing and antitrust concerns","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"143","FANG","-0.10372570277943434","0.28330019880715707","213.69000244140625","0.08792388439178467","0.09996390342712402","0.3137912154197693","Mining","CRUDE PETROLEUM & NATURAL GAS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"144","CHRW","-0.10396328337294977","0.2852882703777336","161.24000549316406","-0.14422941207885742","-0.04597353935241699","0.5323336124420166","Transportation_Utilities","ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO","1","0","1","NEG","2026-05-04T17:34:04Z","-0.7319907407407408","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Sank 9.3% as freight broker faces headwinds from Amazon's competitive logistics push and rising fuel costs","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"145","CRWD","-0.10554088060554348","0.28727634194831014","469.239990234375","0.032181501388549805","0.17719078063964844","0.5461465716362","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"146","RMD","-0.1076731818716742","0.28926441351888665","209.42999267578125","-0.05670666694641113","-0.06891030073165894","0.26221445202827454","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","1","1","0","POS","2026-04-29T08:53:00Z","4.629861111111111","8.0","Sleep Apnea Devices (Therapeutic, Diagnostic) Market Report 2026-2034 Featuring Key Players - ResMed, Koninklijke Philips, and Carefusion","ResMed is identified as a key player in the expanding sleep apnea devices market, which is projected to grow at 7.05% CAGR through 2034. The company benefits from increasing prevalence of sleep apnea, technological advancements, and growing homecare adoption trends.","sleep apnea devices;CPAP;BiPAP;market growth;homecare healthcare","False","False","False"
"147","APO","-0.10827108976636968","0.2912524850894632","129.19000244140625","0.04751479625701904","0.21751010417938232","0.40679606795310974","Finance_Insurance_RealEstate","INVESTMENT ADVICE","5","0","5","STRONG-NEG","2026-05-01T16:00:00Z","2.3333333333333335","16.0","Bronstein, Gewirtz & Grossman LLC Urges Apollo Global Management, Inc. Investors to Act: Class Action Filed Alleging Investor Harm","The company faces serious allegations of securities fraud involving false statements about business relationships with Jeffrey Epstein and undisclosed communications between executives and Epstein. This represents material misrepresentation to investors and significant reputation","class action lawsuit;securities fraud;Apollo Global Management;Jeffrey Epstein;investor damages","False","False","False"
"148","PHM","-0.10902614688001923","0.2932405566600398","115.1500015258789","-0.10235422849655151","-0.03905534744262695","0.4073161780834198","Construction","OPERATIVE BUILDERS","2","1","1","NEUTRAL","2026-05-04T18:06:00Z","-0.7541666666666667","18.0","Netflix, Pulte, and Mobileye Are Buying Their Own Dips—Should You?","Pulte increased buyback authorization by $1.5 billion to $2.1 billion total (9% of market cap) and increased quarterly buyback spending 15% to second-highest ever, demonstrating confidence despite sales falling 12% YOY. Analyst consensus indicates over 20% upside.","share buybacks;stock repurchase;management confidence;depressed valuations;consumer discretionary","False","False","False"
"149","FSLR","-0.11155224627902649","0.2952286282306163","211.38999938964844","0.07043755054473877","0.08089172840118408","0.44076991081237793","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"150","DHI","-0.11229592165520316","0.29721669980119286","143.52999877929688","-0.09916526079177856","0.0127716064453125","0.43584179878234863","Construction","OPERATIVE BUILDERS","1","0","1","NEG","2026-05-01T18:34:47Z","2.2258449074074074","18.0","Mortgage Rates Just Hit a Four-Week High Thanks to Iran. Are Homebuilder Stocks a Buy on the Dip?","Revenue fell 2.3% to $7.56 billion and earnings per share declined despite aggressive stock buybacks, indicating weakness in the homebuilding sector.","mortgage rates;homebuilders;housing market;interest rates;Strait of Hormuz","False","False","False"
"151","HSY","-0.11266349997085408","0.2992047713717694","182.00999450683594","-0.024022817611694336","-0.12482571601867676","0.24520158767700195","Manufacturing","SUGAR & CONFECTIONERY PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"152","INTU","-0.11467948263571934","0.30119284294234594","406.989990234375","0.043778181076049805","-0.024846673011779785","0.5720964074134827","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"153","TSN","-0.11572777330598757","0.30318091451292245","68.75","0.08080494403839111","0.06589150428771973","0.3445611298084259","Manufacturing","POULTRY SLAUGHTERING AND PROCESSING","2","2","0","POS","2026-05-04T18:16:35Z","-0.7615162037037037","18.0","Tyson Leans On Chicken, Prepared Foods To Offset Beef Slump","Stock gained 2.37% following better-than-expected earnings results, raised full-year guidance for adjusted operating income, and strong performance in chicken and prepared foods segments offsetting beef segment challenges. The company is approaching its 52-week high.","earnings;Q2 fiscal 2026;chicken segment;prepared foods;beef losses","False","False","False"
"154","DECK","-0.11752406751412886","0.305168986083499","97.6500015258789","-0.08541721105575562","-0.039256155490875244","0.3884412348270416","Manufacturing","RUBBER & PLASTICS FOOTWEAR","0","0","0","NO-NEWS","","","","","","","False","False","False"
"155","MDT","-0.12405763747625966","0.3071570576540755","78.30000305175781","-0.05571627616882324","-0.09248954057693481","0.25315994024276733","Manufacturing","ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS","2","2","0","POS","2026-04-29T14:30:00Z","4.395833333333333","14.0","Why Medtech Giants Are Quietly Paying Up for AI Diagnostics","Completed $585 million acquisition of CathWorks, adding AI-powered coronary assessment technology to its interventional cardiology portfolio. The FFRangio System demonstrated non-inferiority in a large randomized trial, strengthening the company's competitive position.","AI diagnostics;medical imaging;medtech acquisitions;cardiac imaging;continuous glucose monitoring","False","False","False"
"156","CRH","-0.12503010851959512","0.3091451292246521","110.80000305175781","-0.050312817096710205","0.042038917541503906","0.40877121686935425","Manufacturing","CEMENT, HYDRAULIC","1","1","0","POS","2026-05-01T09:54:00Z","2.5875","9.0","Global Cement Industry Databook Report 2026: Value and Volume Across 100+ Market Segments by Products, Distribution, Market Share, Import/Export, End Markets 20","Noted for continued portfolio realignment and prioritization of maintenance scheduling and operational optimization. The company's focus on asset sweating rather than new capacity aligns with industry best practices.","cement industry;asset optimization;carbon governance;environmental compliance;infrastructure modernization","False","False","False"
"157","CARR","-0.12940648818655434","0.3111332007952286","65.88999938964844","0.06428682804107666","0.18528509140014648","0.5745696425437927","Manufacturing","AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP","2","1","0","POS","2026-04-30T17:09:08Z","3.285324074074074","17.0","Stock Market Today: Dow Jones Roars As Industrials Rescue Wall Street From Meta-Led Tech Slide","Rose 10.3% on quarterly print well-received by data-center cooling thesis","Dow Jones;industrials;AI capital expenditure;mega-cap tech;data-center infrastructure","False","False","False"
"158","NEM","-0.13284384161706939","0.31312127236580517","108.33000183105469","-0.06676429510116577","-0.03988301753997803","0.566328227519989","Mining","GOLD AND SILVER ORES","1","0","0","NEUTRAL","2026-04-29T14:26:59Z","4.3979282407407405","14.0","SIL vs. GDX: Silver Miners Outpaced Gold Miners in 2025. Will It Last?","Largest holding in GDX at 11.63%. Performance tied to gold mining sector dynamics and broader precious metals market trends.","precious metals mining;ETF comparison;silver miners;gold miners;investment returns","False","False","False"
"159","CASY","-0.13416881547792464","0.31510934393638174","852.6300048828125","0.059826016426086426","0.14023029804229736","0.28550001978874207","Retail","RETAIL-AUTO DEALERS & GASOLINE STATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"160","NVDA","-0.13506353576094063","0.31709741550695825","198.47999572753906","-0.0836988091468811","0.11731588840484619","0.3523187041282654","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","94","44","11","POS","2026-05-04T19:30:00Z","-0.8125","19.0","The ""Magnificent Seven"" Have a Combined Market Cap of Just Under $23 Trillion. Is Now the Time to Diversify Outside of Tech?","Leading the Magnificent Seven with a $4.8 trillion valuation, but included in the broader warning about tech sector overvaluation and high P/E multiples.","Magnificent Seven;tech stocks;valuation;diversification;P/E ratio","False","False","False"
"161","CRL","-0.14882523928848101","0.3190854870775348","172.32000732421875","0.006365776062011719","0.02437293529510498","0.4551753103733063","Services","SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH","2","2","0","POS","2026-05-04T17:00:00Z","-0.7083333333333334","17.0","Global Plasmid DNA Manufacturing Market Anticipates Impressive Growth Trajectory at a CAGR of ~18% by 2034 | DelveInsight","Identified as a leading plasmid DNA manufacturing company with subsidiary Cobra Biologics also mentioned, positioning the company to benefit from market growth.","plasmid DNA manufacturing;gene therapy;DNA vaccines;CAR-T cell therapy;mRNA vaccine production","False","False","False"
"162","WSM","-0.15279607859344754","0.3210735586481113","175.69000244140625","-0.08518612384796143","-0.03794759511947632","0.337819367647171","Retail","RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES","1","0","1","NEG","2026-05-01T18:34:47Z","2.2258449074074074","18.0","Mortgage Rates Just Hit a Four-Week High Thanks to Iran. Are Homebuilder Stocks a Buy on the Dip?","Home furnishing company exposed to similar forces as homebuilders; weak housing market impacts consumer spending on home goods.","mortgage rates;homebuilders;housing market;interest rates;Strait of Hormuz","False","False","False"
"163","VRSK","-0.15405610087456556","0.3230616302186879","178.67999267578125","0.02161228656768799","-0.0326458215713501","0.39726150035858154","Services","SERVICES-COMPUTER PROCESSING & DATA PREPARATION","0","0","0","NO-NEWS","","","","","","","False","False","False"
"164","HD","-0.15626694285247197","0.3250497017892644","312.4200134277344","-0.059825360774993896","-0.0435633659362793","0.33613690733909607","Retail","RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS","2","1","0","POS","2026-05-04T13:30:00Z","-0.5625","13.0","Higher Gas and Diesel Prices Are Coming for Consumer Wallets and the Stocks That Depend on Them","Stock declined 9.6% over the past year, improving valuation with P/E ratio of 23 (down from 25). Near-term challenges from high interest rates and consumer spending constraints are temporary. Homeowners will eventually return for renovations, and the company maintains market lead","gas prices;consumer spending;discretionary stocks;valuation;economic headwinds","False","False","False"
"165","CAT","-0.16106473235674973","0.32703777335984097","874.780029296875","0.05549061298370361","0.21288347244262695","0.4635392427444458","Manufacturing","CONSTRUCTION MACHINERY & EQUIP","6","5","1","POS","2026-05-04T18:29:14Z","-0.7703009259259259","18.0","Why Wall Street's Quiet Monday Turned Into a Rocky Afternoon","Declined 1.3% as military tensions and oil price volatility pressured industrial stocks","market volatility;geopolitical tensions;Strait of Hormuz;oil prices;AI chip demand","False","False","False"
"166","ADI","-0.1616906796098939","0.3290258449304175","397.0199890136719","0.0112839937210083","0.212793231010437","0.3925888240337372","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","2","2","0","POS","2026-04-29T12:26:00Z","4.481944444444444","12.0","AI Is Reviving an Overlooked Chip Category—and These 3 Names Are Riding the Demand","Up 43% YTD with strong Q1 2026 performance (30% YOY revenue growth), AI-related businesses comprising 20% of revenue, strong dividend yield of 1.12% with 10.1% annualized five-year growth rate, and 27 of 31 analysts rating it a Buy.","analog chips;semiconductors;AI data centers;power delivery;signal management","False","False","False"
"167","DXCM","-0.1665734526626856","0.33101391650099404","60.040000915527344","-0.022309064865112305","-0.050150275230407715","0.3921074867248535","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","2","2","0","POS","2026-04-29T14:30:00Z","4.395833333333333","14.0","Why Medtech Giants Are Quietly Paying Up for AI Diagnostics","Presented new clinical evidence showing significant improvements in A1C and weight management for Type 2 diabetes patients using Dexcom G7. Data also linked CGM use to reduced hospitalizations, supporting market expansion and adoption.","AI diagnostics;medical imaging;medtech acquisitions;cardiac imaging;continuous glucose monitoring","False","False","False"
"168","ALGN","-0.1675046899272438","0.33300198807157055","171.8800048828125","-0.06940978765487671","5.829334259033203e-05","0.42599934339523315","Manufacturing","ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"169","PSX","-0.17047877170167694","0.3349900596421471","178.47000122070312","0.08756852149963379","0.006428718566894531","0.3880783021450043","Manufacturing","PETROLEUM REFINING","1","1","0","POS","2026-04-29T18:25:43Z","4.232141203703704","18.0","Phillips 66 Shares Surge on Strong Refining Performance","Strong earnings beat (49 cents vs. -40 cents consensus), significant share price increase of 5.70%, and excellent refining metrics (95% utilization, 87% clean product yield) demonstrate operational strength, despite revenue miss and segment-level challenges from mark-to-market ef","Phillips 66;Q1 earnings;refining performance;adjusted earnings;refining utilization","False","False","False"
"170","LLY","-0.17370274251558343","0.33697813121272363","967.9299926757812","0.11477994918823242","0.04408562183380127","0.4598578214645386","Manufacturing","PHARMACEUTICAL PREPARATIONS","16","14","0","STRONG-POS","2026-05-04T15:11:00Z","-0.6326388888888889","15.0","Lilly declares second-quarter 2026 dividend","The declaration of a dividend demonstrates the company's financial strength and commitment to returning capital to shareholders. The dividend amount of $1.73 per share indicates confidence in the company's cash generation and business performance, which is a positive signal for i","dividend;Eli Lilly;second quarter 2026;$1.73 per share;shareholder returns","False","False","False"
"171","SNPS","-0.1737201840568917","0.3389662027833002","497.5","-0.0020861029624938965","0.25292766094207764","0.5180255770683289","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"172","SBAC","-0.1757413395619607","0.34095427435387676","217.91000366210938","0.013534903526306152","0.025845050811767578","0.39024117588996887","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"173","PANW","-0.1768416757975213","0.3429423459244533","184.55999755859375","0.00907599925994873","0.13961100578308105","0.4804363250732422","Manufacturing","COMPUTER PERIPHERAL EQUIPMENT, NEC","1","1","0","POS","2026-05-01T07:39:00Z","2.68125","7.0","Healthcare Cybersecurity Market: $97.79 Billion by 2031 with Cloud Security Segment Expanding at 18.58% CAGR, Reports Mordor Intelligence","Listed among major competitors in the expanding healthcare cybersecurity market, with strong demand for cloud security solutions and zero-trust frameworks driving market growth.","healthcare cybersecurity;cloud security;ransomware attacks;electronic health records;zero-trust security","False","False","False"
"174","FDX","-0.17716465850331467","0.34493041749502984","357.79998779296875","-0.07757359743118286","-0.002898275852203369","0.47407692670822144","Transportation_Utilities","AIR COURIER SERVICES","2","1","1","NEUTRAL","2026-05-04T17:34:04Z","-0.7319907407407408","17.0","Stock Market Today: Oil Jumps 5%, S&P 500 Drops As Iran Strikes UAE Port","Tumbled 9.9% in worst session over a year due to Amazon's logistics expansion announcement and rising fuel costs from oil shock","Iran drone strike;oil prices;S&P 500;Fed rate hike;transportation stocks","False","False","False"
"175","BKR","-0.1798088881307337","0.34691848906560635","69.01000213623047","0.00921332836151123","0.1369028091430664","0.360901802778244","Manufacturing","OIL & GAS FIELD MACHINERY & EQUIPMENT","2","1","0","POS","2026-05-04T11:03:36Z","-0.4608333333333333","11.0","What's Going On With Equinor Stock Monday?","Awarded drilling and well service contracts by Equinor as part of the $1.4 billion contract extension, providing revenue opportunity and business continuity.","Equinor;energy sector;drilling contracts;well services;Norwegian continental shelf","False","False","False"
"176","FFIV","-0.19090815779701678","0.3489065606361829","329.92999267578125","0.10818886756896973","0.07245469093322754","0.41682878136634827","Manufacturing","COMPUTER COMMUNICATIONS EQUIPMENT","0","0","0","NO-NEWS","","","","","","","False","False","False"
