"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"112","APTV","-0.015867996304556452","0.22211155378486055","57.939998626708984","-0.04215580224990845","-0.02866727113723755","0.39820343255996704","Manufacturing","MOTOR VEHICLE PARTS & ACCESSORIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"113","STLD","-0.015883193739065576","0.2241035856573705","235.10000610351562","0.02542853355407715","0.23366737365722656","0.33872199058532715","Manufacturing","STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)","1","1","0","POS","2026-05-07T14:00:00Z","0.4166666666666667","14.0","Steel Dynamics Announces Second Quarter 2026 Cash Dividend","The company declared a cash dividend of $0.53 per share, demonstrating financial strength and commitment to returning capital to shareholders. Dividend announcements are typically viewed positively as they indicate profitability and management confidence in future cash flows.","dividend announcement;cash dividend;shareholder returns;steel producer;Q2 2026","False","False","False"
"114","MKC","-0.016322553189294778","0.22609561752988047","48.31999969482422","-0.038216590881347656","-0.10035371780395508","0.24727094173431396","Manufacturing","MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS","1","0","1","NEG","2026-05-05T18:53:00Z","2.2131944444444445","18.0","Halper Sadeh LLC is Investigating Whether MKC, LEG, OGN, KW are Obtaining Fair Deals for their Shareholders","Under investigation for potential breach of fiduciary duties in merger with Unilever Foods; shareholders will own only 35% of combined entity, suggesting potentially unfavorable terms","shareholder investigation;merger;acquisition;fiduciary duty;securities law","False","False","False"
"115","GEN","-0.016610973515481995","0.22808764940239043","22.68000030517578","0.17088282108306885","0.2677474021911621","0.5606332421302795","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"116","LEN","-0.0168618438684245","0.2300796812749004","88.37999725341797","-0.0007914304733276367","-0.00663149356842041","0.3873879313468933","Construction","GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS","1","1","0","POS","2026-05-06T12:32:00Z","1.4777777777777779","12.0","2 Top Dividend Stocks to Double Up on Right Now","Despite current housing market challenges and 14% stock decline, company has proven resilience through past cycles, maintains 2.3% dividend yield (above market average), sustainable 29% payout ratio, and strong long-term demand fundamentals as interest rates eventually decline.","dividend stocks;cyclical companies;Royal Caribbean Cruises;Lennar;dividend yield","False","False","False"
"117","DPZ","-0.01963680687577456","0.23207171314741035","323.4800109863281","-0.04230684041976929","-0.11605411767959595","0.39252743124961853","Wholesale","WHOLESALE-GROCERIES & RELATED PRODUCTS","1","0","1","NEG","2026-05-06T11:27:00Z","1.5229166666666667","11.0","Domino's Pizza Stock Fell After Reporting Disappointing Sales. Should Investors Buy the Dip?","Company missed Q1 2026 earnings expectations on revenue ($1.1B vs. expected higher) and EPS ($4.13 vs. $4.26 expected). Same-store sales growth significantly underperformed (0.9% U.S. vs. 2.6% expected; 0.4% international vs. 0.7% expected). Management cited COVID-level low consu","earnings miss;same-store sales;consumer sentiment;stock buyback;inflation impact","False","False","False"
"118","DOC","-0.02012803946735198","0.2340637450199203","19.639999389648438","0.19610226154327393","0.17323768138885498","0.6879795789718628","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"119","FCX","-0.022033329287971914","0.2360557768924303","61.650001525878906","0.09018576145172119","-0.09070795774459839","0.6091075539588928","Mining","METAL MINING","0","0","0","NO-NEWS","","","","","","","False","False","False"
"120","ARE","-0.02218762190256663","0.23804780876494025","46.2599983215332","0.1176612377166748","0.08566057682037354","0.6122785210609436","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"121","HPQ","-0.022909483085603286","0.2400398406374502","22.68000030517578","0.08881425857543945","0.2420591115951538","0.4903872609138489","Manufacturing","COMPUTER & OFFICE EQUIPMENT","0","0","0","NO-NEWS","","","","","","","False","False","False"
"122","TSLA","-0.02549126217567226","0.24203187250996017","428.3500061035156","0.09602880477905273","0.2275397777557373","0.4081977903842926","Manufacturing","MOTOR VEHICLES & PASSENGER CAR BODIES","19","6","4","POS","2026-05-07T16:44:28Z","0.3024537037037037","16.0","Nasdaq 100 Climbs Records, Oil Extends Drop As Iran Weighs Hormuz Deal: Stock Market Today","Stock climbed 2.9% as part of Magnificent Seven strength driving market to records.","oil prices;Strait of Hormuz;tech stocks;earnings;record highs","False","False","False"
"123","KEYS","-0.028150554998176532","0.24402390438247012","360.29998779296875","0.022388696670532227","0.11141955852508545","0.2936786413192749","Manufacturing","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","0","0","0","NO-NEWS","","","","","","","False","False","False"
"124","NKE","-0.02942254237202732","0.24601593625498008","44.13999938964844","-0.005855917930603027","0.03566396236419678","0.23804938793182373","Manufacturing","RUBBER & PLASTICS FOOTWEAR","2","0","2","STRONG-NEG","2026-05-06T11:15:00Z","1.53125","11.0","Nike Is Down 32% This Year and Under Investigation by the EEOC. Is NKE a Buy, Sell, or Hold?","Stock down 32% YTD and 76% from 2021 highs; revenue declining with net margins compressed from 12.8% to 4.8%; China sales down 10% for seven consecutive quarters; facing EEOC investigation, poor PR campaigns, and significant layoffs; analyst recommends avoiding the stock despite ","Nike stock decline;EEOC investigation;China market weakness;profit margin compression;layoffs","False","False","False"
"125","AMAT","-0.029954332323095925","0.24800796812749004","435.44000244140625","0.11915290355682373","0.08998978137969971","0.48103293776512146","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","4","4","0","STRONG-POS","2026-05-08T17:36:32Z","-0.7337037037037037","17.0","Nasdaq Tops 29,000 Records, Micron Soars 13%: Stock Market Today","Gained 5.5% as part of semiconductor equipment sector strength.","Nasdaq record high;semiconductor rally;jobs report;Micron Technology;tech sector leadership","False","False","False"
"126","NUE","-0.030571484347746324","0.25","227.5","0.0064591169357299805","0.2223297357559204","0.28797248005867004","Manufacturing","STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"127","IQV","-0.036238243831097416","0.25199203187250996","178.7100067138672","0.13272488117218018","0.06794559955596924","0.5336276292800903","Services","SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH","1","1","0","POS","2026-05-07T14:06:00Z","0.4125","14.0","8 Stocks Yet to Join the Rally With Upside Potential of Up to 85%","Despite falling 28.6% YTD, company reported strong Q1 2026 results with EPS of $2.90 (above $2.83 expectations) and raised full-year guidance. Stock trades 25-85% below fair value with analyst target of $229.60 vs current $157, suggesting significant upside.","market rally;undervalued stocks;US-Iran peace deal;tech earnings;semiconductor stocks","False","False","False"
"128","URI","-0.03963482204829653","0.2539840637450199","937.0","-0.012884080410003662","0.21384060382843018","0.8586296439170837","Services","SERVICES-EQUIPMENT RENTAL & LEASING, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"129","CPB","-0.04059895898532689","0.2559760956175299","20.84000015258789","0.005306363105773926","0.02006852626800537","0.2162107229232788","Manufacturing","FOOD AND KINDRED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"130","BEN","-0.04207368302090293","0.25796812749003983","31.049999237060547","0.040549516677856445","0.24648737907409668","0.3422466814517975","Finance_Insurance_RealEstate","INVESTMENT ADVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"131","UNH","-0.04892323962451266","0.2599601593625498","379.9800109863281","0.030370473861694336","0.24857890605926514","0.30507105588912964","Finance_Insurance_RealEstate","HOSPITAL & MEDICAL SERVICE PLANS","3","2","0","POS","2026-05-06T17:00:00Z","1.2916666666666667","17.0","Global Healthcare Analytics Market is Predicted to Cross the USD 380 Billion Mark by 2034 | DelveInsight","Major healthcare analytics company that expanded its analytics suite in May 2025 with enhanced revenue cycle modules","healthcare analytics;electronic health records;artificial intelligence;machine learning;value-based care","False","False","False"
"132","OXY","-0.05124151813272879","0.26195219123505975","53.029998779296875","-0.09674674272537231","-0.08521652221679688","0.4726545214653015","Mining","CRUDE PETROLEUM & NATURAL GAS","3","2","0","POS","2026-05-06T18:32:00Z","1.2277777777777779","18.0","Occidental Petroleum: Buy, Sell, or Hold?","Stock has rebounded 45% in 2026 with strong catalysts including the OxyChem sale generating $9.7B, significant debt paydown, improved operational efficiency, and elevated crude oil prices well above break-even. Fair valuation metrics and strong projected free cash flow of ~$7B su","oil and gas;stock rebound;OxyChem sale;debt reduction;crude oil prices","False","False","False"
"133","FSLR","-0.05131996320896913","0.2639442231075697","219.9499969482422","0.03892111778259277","0.08099472522735596","0.4224669337272644","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"134","NVR","-0.051813434145999496","0.26593625498007967","5974.06982421875","-0.02926003932952881","-0.11495786905288696","0.357290655374527","Construction","OPERATIVE BUILDERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"135","NFLX","-0.054937286151278554","0.2679282868525896","87.48999786376953","-0.049641549587249756","-0.1506650447845459","0.41542088985443115","Services","SERVICES-VIDEO TAPE RENTAL","3","1","0","POS","2026-05-07T07:00:00Z","0.7083333333333334","7.0","Ashley Graham to Spotlight the Power of Authentic Partnerships as a Keynote Speaker at Licensing Expo 2026","Listed among brands represented at the expo with over 5,000 brands on the show floor, indicating industry participation without specific strategic announcements.","licensing;brand partnerships;authenticity;talent collaboration;entrepreneurship","False","False","False"
"136","VRSK","-0.06319904653625492","0.2699203187250996","171.8699951171875","-0.05101877450942993","0.04620158672332764","0.3986074924468994","Services","SERVICES-COMPUTER PROCESSING & DATA PREPARATION","0","0","0","NO-NEWS","","","","","","","False","False","False"
"137","GPC","-0.06439273757558742","0.27191235059760954","104.72000122070312","-0.0025716423988342285","-0.025951087474822998","0.28557878732681274","Wholesale","WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"138","SNPS","-0.06652753581753343","0.2739043824701195","516.47998046875","0.056153059005737305","0.3167448043823242","0.48083919286727905","Services","SERVICES-PREPACKAGED SOFTWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"139","OTIS","-0.06820413288513393","0.27589641434262946","74.81999969482422","-0.029320240020751953","-0.06416505575180054","0.24210816621780396","Manufacturing","ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP)","1","0","0","NEUTRAL","2026-05-07T08:16:00Z","0.6555555555555556","8.0","Vertiv: The Backlog is Massive, the Margin of Safety is Not","Mentioned as peer with significantly lower valuation (19.1x forward P/E) but operates in different market segment.","data center infrastructure;AI buildout;liquid cooling;power management;backlog conversion","False","False","False"
"140","ULTA","-0.06890040674084207","0.2778884462151394","521.5800170898438","-0.019494295120239258","0.0023059844970703125","0.28431013226509094","Retail","RETAIL-RETAIL STORES, NEC","1","1","0","POS","2026-05-07T18:44:06Z","0.219375","18.0","What's Going On With Uber Stock Thursday?","Strategic partnership with Uber Eats to expand beauty and wellness delivery across 1,500+ stores nationwide ahead of Mother's Day represents significant growth opportunity for the company's omnichannel presence and customer reach.","Uber earnings;Q1 revenue;Uber Eats expansion;Ulta Beauty partnership;stock decline","False","False","False"
"141","MNST","-0.06893871641919716","0.2798804780876494","86.29000091552734","0.11890554428100586","0.139593243598938","0.5293508172035217","Manufacturing","BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS","1","1","0","POS","2026-05-08T17:36:32Z","-0.7337037037037037","17.0","Nasdaq Tops 29,000 Records, Micron Soars 13%: Stock Market Today","Gained 15% on positive earnings results.","Nasdaq record high;semiconductor rally;jobs report;Micron Technology;tech sector leadership","False","False","False"
"142","BR","-0.06966817017994824","0.2818725099601594","149.5","-0.037037014961242676","-0.01071995496749878","0.2878302037715912","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"143","DOW","-0.07114464289492395","0.28386454183266935","36.869998931884766","-0.0848846435546875","-0.054857730865478516","0.5647053122520447","Manufacturing","PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"144","AMZN","-0.07172604349990806","0.2858565737051793","272.67999267578125","0.01647651195526123","0.14388787746429443","0.2145983874797821","Retail","RETAIL-CATALOG & MAIL-ORDER HOUSES","73","34","5","POS","2026-05-08T19:30:00Z","-0.8125","19.0","Amazon vs. Microsoft: Which Tech Giant Looks Better After Its Earnings Report?","AWS accelerating faster at 28% YoY growth, highest net profit margin in company history at 16.7%, multiple high-margin growth segments (advertising +24%, AI chips at $20B run rate), and more diversified revenue drivers position Amazon favorably for continued growth.","cloud computing;AWS;Microsoft Cloud;artificial intelligence;profit margins","False","False","False"
"145","CPAY","-0.07356298741079362","0.28784860557768926","343.989990234375","0.11968612670898438","0.13591790199279785","0.5400930643081665","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"146","ELV","-0.08039705507145078","0.2898406374501992","378.07000732421875","0.014462828636169434","0.21359097957611084","0.29755428433418274","Finance_Insurance_RealEstate","HOSPITAL & MEDICAL SERVICE PLANS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"147","AMCR","-0.08116415823154247","0.2918326693227092","39.93000030517578","0.05774831771850586","-0.029883384704589844","0.3748198449611664","Manufacturing","MISCELLANEOUS MANUFACTURING INDUSTRIES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"148","VRSN","-0.08194319081359623","0.29382470119521914","288.2099914550781","0.05788421630859375","0.10943877696990967","0.2899019718170166","Services","SERVICES-COMPUTER PROGRAMMING SERVICES","1","1","0","POS","2026-05-08T11:35:00Z","-0.4826388888888889","11.0","Even in a Volatile Market, These 3 Warren Buffett Stocks Are No-Brainers","Positioned as a practical monopoly on an essential, non-cyclical business managing over a billion websites. Generates reliable revenue from modest annual fees with strong profitability ($826 million net income on $1.66 billion revenue). Described as 'slow and steady' with durable","Warren Buffett;Berkshire Hathaway;long-term investing;dividend stocks;market volatility","False","False","False"
"149","NVDA","-0.1015613662162708","0.2958167330677291","215.1999969482422","0.0844041109085083","0.14085769653320312","0.39716479182243347","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","110","55","5","POS","2026-05-08T19:20:40Z","-0.8060185185185185","19.0","Why IREN Stock Jumped Today","Strategic partnership with IREN to deploy large-scale AI infrastructure using Nvidia's DSX architecture and chips. The deal secures a valued partner for infrastructure buildout and provides Nvidia with managed cloud services for its own AI needs.","AI infrastructure;data centers;strategic partnership;cloud computing;AI factories","False","False","False"
"150","TECH","-0.10261774127813603","0.29780876494023906","48.36000061035156","-0.12104690074920654","-0.12927621603012085","0.893022894859314","Manufacturing","BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","1","0","1","NEG","2026-05-06T17:35:23Z","1.2670949074074074","17.0","S&P 500, Nasdaq 100 Smash Records As AMD Jumps 16% On AI Hype: Stock Market Today","Slid 13.9% after Q1 revenue missed consensus by 3.7% and EPS fell below estimates with year-over-year sales decline","AI earnings;semiconductor stocks;record highs;oil prices;Iran-U.S. diplomacy","False","False","False"
"151","BDX","-0.1029317851602932","0.299800796812749","149.42999267578125","0.0008037090301513672","-0.031059563159942627","0.31782087683677673","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","3","3","0","STRONG-POS","2026-05-08T08:47:00Z","-0.3659722222222222","8.0","Pregnancy Detection Kits Market Analysis Report 2026 - Competitive Landscape, Opportunities, and Forecasts, 2021-2025 & 2025-2031","Key player in the market positioned to benefit from growing adoption of home diagnostic testing and digital health integration trends.","pregnancy detection kits;market forecast;digital health;early pregnancy detection;e-commerce distribution","False","False","False"
"152","SWK","-0.10659575934551817","0.301792828685259","81.06999969482422","0.03234434127807617","0.12300872802734375","0.5068325400352478","Manufacturing","CUTLERY, HANDTOOLS & GENERAL HARDWARE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"153","SYY","-0.10660484490102572","0.30378486055776893","72.44000244140625","-0.021742045879364014","-0.005218327045440674","0.21388867497444153","Wholesale","WHOLESALE-GROCERIES & RELATED PRODUCTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"154","ALLE","-0.11103506049509529","0.3057768924302789","134.3699951171875","-0.0082663893699646","-0.07209450006484985","0.35542353987693787","Services","SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"155","Q","-0.11276485537538102","0.30776892430278885","147.3300018310547","0.027907609939575195","0.12766945362091064","0.4065960645675659","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"156","BRO","-0.11357924509020643","0.3097609561752988","56.45000076293945","-0.020475447177886963","-0.13260602951049805","0.35375460982322693","Finance_Insurance_RealEstate","INSURANCE AGENTS, BROKERS & SERVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"157","IRM","-0.11690551119733864","0.31175298804780877","128.83999633789062","0.012972712516784668","0.17801952362060547","0.45995643734931946","Finance_Insurance_RealEstate","REAL ESTATE INVESTMENT TRUSTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"158","SWKS","-0.11801136654255705","0.3137450199203187","66.77999877929688","-0.03775221109390259","0.18488287925720215","0.6548640727996826","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","1","1","0","POS","2026-05-07T02:30:00Z","0.8958333333333334","2.0","This Wall Street Analyst Has a Simple Method for Finding the Next Chip Stock Winners. Will It Pay Off?","One of only two semiconductor stocks with gains under 25% in the last year; positioned to benefit from Edge AI growth in smartphones despite recent flat revenue growth.","semiconductor stocks;chip stocks;Edge AI;AI boom;laggard stocks","False","False","False"
"159","ADI","-0.11841145455387503","0.3157370517928287","416.5199890136719","0.04734838008880615","0.1895812749862671","0.36829668283462524","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","1","0","0","NEUTRAL","2026-05-05T12:42:00Z","2.470833333333333","12.0","Nvidia’s China Connection: Investor Risks With Earnings Ahead","Mentioned as part of broad-based semiconductor supercycle in Q1-Q2 2026, but lacks specific analysis or outlook.","Nvidia earnings;China restrictions;GPU market share;gray market;export controls","False","False","False"
"160","INTU","-0.12046925049323652","0.31772908366533864","396.30999755859375","-0.006841421127319336","0.1292814016342163","0.49965900182724","Services","SERVICES-PREPACKAGED SOFTWARE","1","0","0","NEUTRAL","2026-05-07T13:22:41Z","0.4425810185185185","13.0","Financial Advisor Exits Position in Industrial Stock, According to Latest SEC Filing","Listed as a top holding of Aurora Investment Counsel ($3.30 million, 1.8% of AUM) with no specific news or sentiment drivers in the article.","SEC filing;position exit;Gorman-Rupp;industrial stock;AI data centers","False","False","False"
"161","HCA","-0.12259523317814189","0.3197211155378486","435.19000244140625","0.004848837852478027","-0.12166225910186768","0.37836945056915283","Services","SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC","1","0","0","NEUTRAL","2026-05-04T14:59:00Z","3.3756944444444446","14.0","Awareness is Key: 3 Steps to Help Recognize Stroke Signs and Risks for Better Outcomes","HCA Healthcare is mentioned only as the employer of Dr. Adrian Jaquin-Valdivia, a stroke neurologist providing expert commentary. The mention is purely informational with no direct business implications or performance-related content.","stroke prevention;B.E. F.A.S.T.;warning signs;brain health;blood pressure management","False","False","False"
"162","MAS","-0.12307471259222771","0.32171314741035856","71.73999786376953","0.007018566131591797","0.1392725706100464","0.5091318488121033","Manufacturing","HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","1","0","0","NEUTRAL","2026-05-06T20:21:00Z","1.1520833333333333","20.0","Profit From Water With These Dividend Stocks","Mixed results with positive dividend growth (3.2% increase, 13-year streak) and strong shareholder returns ($832M returned), but offset by declining revenue (-2.2%), lower EPS ($0.82 vs $0.89), margin compression, and full-year EPS decline ($3.96 vs $4.10).","water stocks;dividend stocks;dividend yield;water solutions;essential commodities","False","False","False"
"163","APO","-0.1251386741762837","0.3237051792828685","133.1999969482422","0.021002531051635742","0.27733027935028076","0.4073012173175812","Finance_Insurance_RealEstate","INVESTMENT ADVICE","2","1","0","POS","2026-05-06T14:45:02Z","1.3853935185185184","14.0","Siris Completes Acquisition of TAKKION","Apollo successfully divested its majority stake in TAKKION to Siris, representing a liquidity event and portfolio optimization, but the article does not indicate material impact on Apollo's core business or strategic direction.","acquisition;private equity;renewable energy;TAKKION;Siris","False","False","False"
"164","FISV","-0.13452643598980094","0.3256972111553785","55.47999954223633","-0.10717731714248657","-0.010875403881072998","0.45115476846694946","Services","SERVICES-BUSINESS SERVICES, NEC","1","0","1","NEG","2026-05-05T18:32:21Z","2.2275347222222224","18.0","Why Fiserv Stock Is Sinking Today","Despite beating earnings expectations, the company missed on revenue and reported year-over-year revenue decline of 2.3%. Weak sales momentum and conservative forward guidance for only 1-3% organic growth disappointed investors, causing a 9.5% stock decline. The near-term outlook","earnings beat;sales miss;revenue decline;growth concerns;forward guidance","False","False","False"
"165","HSY","-0.14175284199566165","0.32768924302788843","185.94000244140625","0.01974332332611084","-0.08091539144515991","0.21751075983047485","Manufacturing","SUGAR & CONFECTIONERY PRODUCTS","1","1","0","POS","2026-05-07T12:15:00Z","0.4895833333333333","12.0","These 3 Dividend Stocks Have Made Investors Rich. They Can Do It Again.","Cocoa prices down 74% from peak, enabling significant margin recovery (33.7% to 39.4% in Q1 2026). Q1 earnings beat consensus by 14.9% with operating profit up 73.5%. Dividend yield elevated to 3.19%, not seen in years. Main risk is volume recovery timing.","dividend stocks;consumer goods;margin expansion;cocoa prices;acquisition","False","False","False"
"166","MPC","-0.1418700373022211","0.3296812749003984","244.8699951171875","-0.005200088024139404","0.09994614124298096","0.4084621071815491","Manufacturing","PETROLEUM REFINING","1","1","0","POS","2026-05-07T20:38:18Z","0.14006944444444444","20.0","Oil Falls Below $100, But Gas Prices Keep Climbing: These 4 Stocks Are Winning","Reported Q1 adjusted earnings of $1.65 per share, more than double the 75-cent consensus estimate, with adjusted EBITDA of $2.76 billion. Expanded share buyback authorization by $5 billion.","crude oil;gasoline prices;refining margins;crack spread;refiner earnings","False","False","False"
"167","EME","-0.15533270858790213","0.33167330677290835","921.6400146484375","0.02007746696472168","0.1485612392425537","0.37157440185546875","Construction","ELECTRICAL WORK","0","0","0","NO-NEWS","","","","","","","False","False","False"
"168","MTD","-0.16215207850023272","0.3336653386454183","1124.4599609375","-0.11255097389221191","-0.15135741233825684","0.6113461852073669","Manufacturing","LABORATORY ANALYTICAL INSTRUMENTS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"169","DASH","-0.16503105133842233","0.33565737051792827","163.92999267578125","-0.06773203611373901","0.07438719272613525","0.557142972946167","Services","SERVICES-BUSINESS SERVICES, NEC","2","1","0","POS","2026-05-07T16:44:28Z","0.3024537037037037","16.0","Nasdaq 100 Climbs Records, Oil Extends Drop As Iran Weighs Hormuz Deal: Stock Market Today","Stock popped 12% on Q1 EPS beat and bullish Q2 marketplace GOV guidance.","oil prices;Strait of Hormuz;tech stocks;earnings;record highs","False","False","False"
"170","UAL","-0.16572224256367937","0.3376494023904382","99.58000183105469","0.07630789279937744","0.03298759460449219","0.5184573531150818","Transportation_Utilities","AIR TRANSPORTATION, SCHEDULED","2","0","1","NEG","2026-05-04T18:34:57Z","3.2257291666666665","18.0","Spirit Airlines is Going Out of Business. Here's What's Next for Investors.","Slashed profit outlook due to elevated jet fuel costs. Large carriers also reporting significant damage from fuel price spike despite better margins than low-cost carriers.","airline bankruptcy;jet fuel prices;liquidation;creditor hierarchy;Middle East war","False","False","False"
"171","TAP","-0.16864605198458674","0.3396414342629482","42.40999984741211","0.006407260894775391","-0.058601558208465576","0.2536954879760742","Manufacturing","MALT BEVERAGES","1","0","0","NEUTRAL","2026-05-07T14:10:00Z","0.4097222222222222","14.0","Anheuser-Busch Stock Jumps as Volume Growth Signals Turnaround","Mentioned as a primary competitor that also reported similar positive volume growth trends in recent earnings, suggesting broader market recovery in the beer industry. However, no specific financial details or performance metrics provided, limiting sentiment assessment.","earnings beat;volume growth;premium beer;portfolio diversification;consumer discretionary","False","False","False"
"172","NTAP","-0.16994231732747797","0.34163346613545814","118.0","0.05281937122344971","0.2300635576248169","0.30988749861717224","Manufacturing","COMPUTER STORAGE DEVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"173","RMD","-0.17135797018191415","0.3436254980079681","206.75999450683594","0.00848698616027832","-0.09660506248474121","0.24746951460838318","Manufacturing","SURGICAL & MEDICAL INSTRUMENTS & APPARATUS","1","1","0","POS","2026-05-05T17:04:00Z","2.2888888888888888","17.0","9 Stocks That Could Defy the ’Sell in May and Go Away’ Trend This Time","Q3 fiscal 2026 results exceeded expectations with EPS of $2.86 vs $2.79 estimate, 10.8% YoY revenue growth, expanded gross margins to 62.2%, and Royal Bank of Canada raised price target to $321 with outperform rating","sell in May;earnings season;stock market;healthcare stocks;valuation","False","False","False"
"174","TEL","-0.17152706256454917","0.3456175298804781","206.1999969482422","-0.005929708480834961","-0.10261988639831543","0.4769711196422577","Wholesale","WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"175","ROK","-0.17161519628817393","0.34760956175298807","453.8900146484375","0.11403191089630127","0.1461869478225708","0.4451366662979126","Manufacturing","MEASURING & CONTROLLING DEVICES, NEC","1","1","0","POS","2026-05-05T14:11:54Z","2.408402777777778","14.0","Rockwell Automation Surge On Strong Demand, Boosts Outlook","Company exceeded analyst expectations with strong Q2 results, raised full-year EPS and sales guidance significantly above estimates, demonstrated margin expansion across all segments, and benefited from robust demand in key growth areas including warehouse automation and data cen","earnings;guidance raise;warehouse automation;data center demand;semiconductor","False","False","False"
"176","ODFL","-0.1760584059398982","0.34960159362549803","198.3300018310547","-0.036344170570373535","-0.04809218645095825","0.4347905218601227","Transportation_Utilities","TRUCKING (NO LOCAL)","0","0","0","NO-NEWS","","","","","","","False","False","False"
"177","CAH","-0.17750944952676692","0.351593625498008","183.64999389648438","-0.05936288833618164","-0.14787495136260986","0.30166611075401306","Wholesale","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","2","2","0","POS","2026-05-08T08:47:00Z","-0.3659722222222222","8.0","Pregnancy Detection Kits Market Analysis Report 2026 - Competitive Landscape, Opportunities, and Forecasts, 2021-2025 & 2025-2031","Listed as a key player with distribution channel exposure through retail and online pharmacies, benefiting from the shift toward e-commerce and subscription models.","pregnancy detection kits;market forecast;digital health;early pregnancy detection;e-commerce distribution","False","False","False"
"178","IVZ","-0.17898845804564342","0.35358565737051795","27.59000015258789","0.06566250324249268","0.17005932331085205","0.2834509611129761","Finance_Insurance_RealEstate","INVESTMENT ADVICE","0","0","0","NO-NEWS","","","","","","","False","False","False"
"179","CSCO","-0.17962448491171848","0.3555776892430279","96.56999969482422","0.05138814449310303","0.1745316982269287","0.28594768047332764","Manufacturing","COMPUTER COMMUNICATIONS EQUIPMENT","1","0","0","NEUTRAL","2026-05-07T13:07:35Z","0.45306712962962964","13.0","Intel Stock Bubble Warning — More Extreme Than Cisco At Dot‑Com Peak","Used as historical comparison point for dot-com bubble peak in 2000. Article notes Cisco's business fundamentals were strong despite the price collapse, drawing parallel to Intel's current situation.","valuation bubble;forward P/E ratio;dot-com comparison;AI foundry;technical analysis","False","False","False"
